repetition,cell_ids,presented_peptides,presented_hlas,simulation_name,mutation
0,21,peptide166,A0101,100-cells.10x,mut11
0,21,peptide170,A0101,100-cells.10x,mut11
0,21,peptide179,A0101,100-cells.10x,mut11
0,21,peptide172,A0101,100-cells.10x,mut11
0,21,peptide179,A0101,100-cells.10x,mut11
0,21,peptide164,A0101,100-cells.10x,mut11
0,21,peptide164,A0101,100-cells.10x,mut11
0,21,peptide164,A0101,100-cells.10x,mut11
0,21,peptide164,A0101,100-cells.10x,mut11
0,21,peptide170,A0101,100-cells.10x,mut11
0,21,peptide170,A0101,100-cells.10x,mut11
0,21,peptide173,A0101,100-cells.10x,mut11
0,22,peptide182,A0101,100-cells.10x,mut28
0,22,peptide178,A0101,100-cells.10x,mut11
0,22,peptide105,A0101,100-cells.10x,mut19
0,22,peptide182,A0101,100-cells.10x,mut28
0,22,peptide182,A0101,100-cells.10x,mut28
0,22,peptide92,A0101,100-cells.10x,mut19
0,22,peptide92,A0101,100-cells.10x,mut19
0,22,peptide92,A0101,100-cells.10x,mut19
0,22,peptide182,A0101,100-cells.10x,mut28
0,22,peptide172,A0101,100-cells.10x,mut11
0,22,peptide182,A0101,100-cells.10x,mut28
0,22,peptide196,A0101,100-cells.10x,mut28
0,22,peptide92,A0101,100-cells.10x,mut19
0,22,peptide190,A0101,100-cells.10x,mut28
0,22,peptide172,A0101,100-cells.10x,mut11
0,22,peptide93,A0101,100-cells.10x,mut19
0,22,peptide182,A0101,100-cells.10x,mut28
0,22,peptide92,A0101,100-cells.10x,mut19
0,22,peptide190,A0101,100-cells.10x,mut28
0,22,peptide97,A0101,100-cells.10x,mut19
0,22,peptide93,A0101,100-cells.10x,mut19
0,23,peptide191,A0101,100-cells.10x,mut28
0,23,peptide99,A0101,100-cells.10x,mut19
0,23,peptide182,A0101,100-cells.10x,mut28
0,23,peptide196,A0101,100-cells.10x,mut28
0,23,peptide101,A0101,100-cells.10x,mut19
0,23,peptide6,A0101,100-cells.10x,mut20
0,23,peptide17,A0101,100-cells.10x,mut20
0,23,peptide106,A0101,100-cells.10x,mut19
0,23,peptide18,A0101,100-cells.10x,mut20
0,23,peptide92,A0101,100-cells.10x,mut19
0,23,peptide6,A0101,100-cells.10x,mut20
0,23,peptide194,A0101,100-cells.10x,mut28
0,23,peptide190,A0101,100-cells.10x,mut28
0,23,peptide193,A0101,100-cells.10x,mut28
0,23,peptide92,A0101,100-cells.10x,mut19
0,23,peptide182,A0101,100-cells.10x,mut28
0,23,peptide198,A0101,100-cells.10x,mut28
0,23,peptide105,A0101,100-cells.10x,mut19
0,23,peptide14,A0101,100-cells.10x,mut20
0,23,peptide92,A0101,100-cells.10x,mut19
0,23,peptide92,A0101,100-cells.10x,mut19
0,23,peptide92,A0101,100-cells.10x,mut19
0,23,peptide28,A0101,100-cells.10x,mut12
0,23,peptide105,A0101,100-cells.10x,mut19
0,23,peptide198,A0101,100-cells.10x,mut28
0,23,peptide182,A0101,100-cells.10x,mut28
0,23,peptide106,A0101,100-cells.10x,mut19
0,23,peptide182,A0101,100-cells.10x,mut28
0,24,peptide94,A0101,100-cells.10x,mut19
0,24,peptide79,A0101,100-cells.10x,mut15
0,24,peptide86,A0101,100-cells.10x,mut15
0,24,peptide14,A0101,100-cells.10x,mut20
0,24,peptide92,A0101,100-cells.10x,mut19
0,24,peptide93,A0101,100-cells.10x,mut19
0,24,peptide75,A0101,100-cells.10x,mut15
0,24,peptide89,A0101,100-cells.10x,mut15
0,24,peptide89,A0101,100-cells.10x,mut15
0,24,peptide4,A0101,100-cells.10x,mut20
0,24,peptide92,A0101,100-cells.10x,mut19
0,24,peptide92,A0101,100-cells.10x,mut19
0,24,peptide16,A0101,100-cells.10x,mut20
0,24,peptide17,A0101,100-cells.10x,mut20
0,24,peptide89,A0101,100-cells.10x,mut15
0,24,peptide77,A0101,100-cells.10x,mut15
0,24,peptide74,A0101,100-cells.10x,mut15
0,24,peptide10,A0101,100-cells.10x,mut20
0,24,peptide7,A0101,100-cells.10x,mut20
0,24,peptide74,A0101,100-cells.10x,mut15
0,24,peptide92,A0101,100-cells.10x,mut19
0,24,peptide17,A0101,100-cells.10x,mut20
0,24,peptide74,A0101,100-cells.10x,mut15
0,24,peptide79,A0101,100-cells.10x,mut15
0,25,peptide168,A0101,100-cells.10x,mut11
0,25,peptide86,A0101,100-cells.10x,mut15
0,25,peptide170,A0101,100-cells.10x,mut11
0,25,peptide86,A0101,100-cells.10x,mut15
0,25,peptide89,A0101,100-cells.10x,mut15
0,25,peptide197,A0101,100-cells.10x,mut28
0,25,peptide75,A0101,100-cells.10x,mut15
0,25,peptide94,A0101,100-cells.10x,mut19
0,25,peptide99,A0101,100-cells.10x,mut19
0,25,peptide89,A0101,100-cells.10x,mut15
0,25,peptide182,A0101,100-cells.10x,mut28
0,25,peptide194,A0101,100-cells.10x,mut28
0,25,peptide92,A0101,100-cells.10x,mut19
0,25,peptide182,A0101,100-cells.10x,mut28
0,25,peptide79,A0101,100-cells.10x,mut15
0,25,peptide182,A0101,100-cells.10x,mut28
0,25,peptide182,A0101,100-cells.10x,mut28
0,25,peptide190,A0101,100-cells.10x,mut28
0,25,peptide84,A0101,100-cells.10x,mut15
0,25,peptide178,A0101,100-cells.10x,mut11
0,25,peptide182,A0101,100-cells.10x,mut28
0,25,peptide191,A0101,100-cells.10x,mut28
0,25,peptide92,A0101,100-cells.10x,mut19
0,25,peptide80,A0101,100-cells.10x,mut15
0,25,peptide105,A0101,100-cells.10x,mut19
0,25,peptide191,A0101,100-cells.10x,mut28
0,25,peptide198,A0101,100-cells.10x,mut28
0,25,peptide182,A0101,100-cells.10x,mut28
0,25,peptide177,A0101,100-cells.10x,mut11
0,25,peptide182,A0101,100-cells.10x,mut28
0,25,peptide86,A0101,100-cells.10x,mut15
0,25,peptide77,A0101,100-cells.10x,mut15
0,25,peptide79,A0101,100-cells.10x,mut15
0,25,peptide185,A0101,100-cells.10x,mut28
0,25,peptide77,A0101,100-cells.10x,mut15
0,25,peptide183,A0101,100-cells.10x,mut28
0,26,peptide92,A0101,100-cells.10x,mut19
0,26,peptide116,A0101,100-cells.10x,mut39
0,26,peptide182,A0101,100-cells.10x,mut28
0,26,peptide74,A0101,100-cells.10x,mut15
0,26,peptide99,A0101,100-cells.10x,mut19
0,26,peptide12,A0101,100-cells.10x,mut20
0,26,peptide191,A0101,100-cells.10x,mut28
0,26,peptide89,A0101,100-cells.10x,mut15
0,26,peptide182,A0101,100-cells.10x,mut28
0,26,peptide190,A0101,100-cells.10x,mut28
0,26,peptide3,A0101,100-cells.10x,mut20
0,26,peptide110,A0101,100-cells.10x,mut39
0,26,peptide198,A0101,100-cells.10x,mut28
0,26,peptide116,A0101,100-cells.10x,mut39
0,26,peptide112,A0101,100-cells.10x,mut39
0,26,peptide86,A0101,100-cells.10x,mut15
0,26,peptide194,A0101,100-cells.10x,mut28
0,26,peptide182,A0101,100-cells.10x,mut28
0,26,peptide102,A0101,100-cells.10x,mut19
0,26,peptide183,A0101,100-cells.10x,mut28
0,26,peptide95,A0101,100-cells.10x,mut19
0,26,peptide12,A0101,100-cells.10x,mut20
0,26,peptide182,A0101,100-cells.10x,mut28
0,26,peptide10,A0101,100-cells.10x,mut20
0,26,peptide92,A0101,100-cells.10x,mut19
0,26,peptide86,A0101,100-cells.10x,mut15
0,27,peptide17,A0101,100-cells.10x,mut20
0,27,peptide6,A0101,100-cells.10x,mut20
0,27,peptide132,A0101,100-cells.10x,mut33
0,27,peptide127,A0101,100-cells.10x,mut33
0,27,peptide132,A0101,100-cells.10x,mut33
0,27,peptide127,A0101,100-cells.10x,mut33
0,27,peptide129,A0101,100-cells.10x,mut33
0,27,peptide138,A0101,100-cells.10x,mut33
0,27,peptide16,A0101,100-cells.10x,mut20
0,27,peptide127,A0101,100-cells.10x,mut33
0,27,peptide132,A0101,100-cells.10x,mut33
0,27,peptide140,A0101,100-cells.10x,mut33
0,27,peptide130,A0101,100-cells.10x,mut33
0,27,peptide17,A0101,100-cells.10x,mut20
0,27,peptide10,A0101,100-cells.10x,mut20
0,27,peptide143,A0101,100-cells.10x,mut33
0,27,peptide129,A0101,100-cells.10x,mut33
0,27,peptide4,A0101,100-cells.10x,mut20
0,27,peptide140,A0101,100-cells.10x,mut33
0,27,peptide144,A0101,100-cells.10x,mut33
0,27,peptide16,A0101,100-cells.10x,mut20
0,27,peptide12,A0101,100-cells.10x,mut20
0,27,peptide132,A0101,100-cells.10x,mut33
0,27,peptide136,A0101,100-cells.10x,mut33
0,27,peptide7,A0101,100-cells.10x,mut20
0,27,peptide4,A0101,100-cells.10x,mut20
0,27,peptide4,A0101,100-cells.10x,mut20
0,27,peptide132,A0101,100-cells.10x,mut33
0,27,peptide142,A0101,100-cells.10x,mut33
0,27,peptide6,A0101,100-cells.10x,mut20
0,27,peptide7,A0101,100-cells.10x,mut20
0,28,peptide32,A0101,100-cells.10x,mut12
0,28,peptide191,A0101,100-cells.10x,mut28
0,28,peptide190,A0101,100-cells.10x,mut28
0,28,peptide190,A0101,100-cells.10x,mut28
0,28,peptide185,A0101,100-cells.10x,mut28
0,28,peptide194,A0101,100-cells.10x,mut28
0,28,peptide22,A0101,100-cells.10x,mut12
0,28,peptide197,A0101,100-cells.10x,mut28
0,28,peptide182,A0101,100-cells.10x,mut28
0,28,peptide191,A0101,100-cells.10x,mut28
0,28,peptide182,A0101,100-cells.10x,mut28
0,28,peptide182,A0101,100-cells.10x,mut28
0,28,peptide198,A0101,100-cells.10x,mut28
0,28,peptide185,A0101,100-cells.10x,mut28
0,28,peptide191,A0101,100-cells.10x,mut28
0,28,peptide182,A0101,100-cells.10x,mut28
0,28,peptide23,A0101,100-cells.10x,mut12
0,28,peptide191,A0101,100-cells.10x,mut28
0,28,peptide191,A0101,100-cells.10x,mut28
0,28,peptide198,A0101,100-cells.10x,mut28
0,28,peptide196,A0101,100-cells.10x,mut28
0,28,peptide193,A0101,100-cells.10x,mut28
0,28,peptide19,A0101,100-cells.10x,mut12
0,28,peptide21,A0101,100-cells.10x,mut12
0,29,peptide79,A0101,100-cells.10x,mut15
0,29,peptide79,A0101,100-cells.10x,mut15
0,29,peptide88,A0101,100-cells.10x,mut15
0,29,peptide86,A0101,100-cells.10x,mut15
0,29,peptide182,A0101,100-cells.10x,mut28
0,29,peptide28,A0101,100-cells.10x,mut12
0,29,peptide92,A0101,100-cells.10x,mut19
0,29,peptide75,A0101,100-cells.10x,mut15
0,29,peptide88,A0101,100-cells.10x,mut15
0,29,peptide190,A0101,100-cells.10x,mut28
0,29,peptide74,A0101,100-cells.10x,mut15
0,29,peptide80,A0101,100-cells.10x,mut15
0,29,peptide182,A0101,100-cells.10x,mut28
0,29,peptide74,A0101,100-cells.10x,mut15
0,29,peptide96,A0101,100-cells.10x,mut19
0,29,peptide92,A0101,100-cells.10x,mut19
0,29,peptide6,A0101,100-cells.10x,mut20
0,29,peptide94,A0101,100-cells.10x,mut19
0,29,peptide106,A0101,100-cells.10x,mut19
0,29,peptide99,A0101,100-cells.10x,mut19
0,29,peptide14,A0101,100-cells.10x,mut20
0,29,peptide185,A0101,100-cells.10x,mut28
0,29,peptide93,A0101,100-cells.10x,mut19
0,29,peptide86,A0101,100-cells.10x,mut15
0,29,peptide6,A0101,100-cells.10x,mut20
0,29,peptide89,A0101,100-cells.10x,mut15
0,29,peptide182,A0101,100-cells.10x,mut28
0,29,peptide35,A0101,100-cells.10x,mut12
0,29,peptide7,A0101,100-cells.10x,mut20
0,29,peptide106,A0101,100-cells.10x,mut19
0,29,peptide182,A0101,100-cells.10x,mut28
0,29,peptide74,A0101,100-cells.10x,mut15
0,29,peptide12,A0101,100-cells.10x,mut20
0,29,peptide191,A0101,100-cells.10x,mut28
0,30,peptide88,A0101,100-cells.10x,mut15
0,30,peptide152,A0101,100-cells.10x,mut26
0,30,peptide127,A0101,100-cells.10x,mut33
0,30,peptide74,A0101,100-cells.10x,mut15
0,30,peptide129,A0101,100-cells.10x,mut33
0,30,peptide86,A0101,100-cells.10x,mut15
0,30,peptide80,A0101,100-cells.10x,mut15
0,30,peptide74,A0101,100-cells.10x,mut15
0,30,peptide143,A0101,100-cells.10x,mut33
0,30,peptide144,A0101,100-cells.10x,mut33
0,30,peptide132,A0101,100-cells.10x,mut33
0,30,peptide131,A0101,100-cells.10x,mut33
0,30,peptide129,A0101,100-cells.10x,mut33
0,30,peptide76,A0101,100-cells.10x,mut15
0,30,peptide87,A0101,100-cells.10x,mut15
0,30,peptide80,A0101,100-cells.10x,mut15
0,30,peptide144,A0101,100-cells.10x,mut33
0,30,peptide74,A0101,100-cells.10x,mut15
0,30,peptide70,A0101,100-cells.10x,mut44
0,30,peptide84,A0101,100-cells.10x,mut15
0,30,peptide79,A0101,100-cells.10x,mut15
0,30,peptide86,A0101,100-cells.10x,mut15
0,30,peptide87,A0101,100-cells.10x,mut15
0,30,peptide74,A0101,100-cells.10x,mut15
0,30,peptide136,A0101,100-cells.10x,mut33
0,31,peptide1,A0101,100-cells.10x,mut20
0,31,peptide140,A0101,100-cells.10x,mut33
0,31,peptide191,A0101,100-cells.10x,mut28
0,31,peptide182,A0101,100-cells.10x,mut28
0,31,peptide86,A0101,100-cells.10x,mut15
0,31,peptide80,A0101,100-cells.10x,mut15
0,31,peptide105,A0101,100-cells.10x,mut19
0,31,peptide92,A0101,100-cells.10x,mut19
0,31,peptide99,A0101,100-cells.10x,mut19
0,31,peptide184,A0101,100-cells.10x,mut28
0,31,peptide182,A0101,100-cells.10x,mut28
0,31,peptide194,A0101,100-cells.10x,mut28
0,31,peptide79,A0101,100-cells.10x,mut15
0,31,peptide79,A0101,100-cells.10x,mut15
0,31,peptide97,A0101,100-cells.10x,mut19
0,31,peptide97,A0101,100-cells.10x,mut19
0,31,peptide99,A0101,100-cells.10x,mut19
0,31,peptide182,A0101,100-cells.10x,mut28
0,31,peptide143,A0101,100-cells.10x,mut33
0,31,peptide185,A0101,100-cells.10x,mut28
0,31,peptide144,A0101,100-cells.10x,mut33
0,31,peptide89,A0101,100-cells.10x,mut15
0,31,peptide10,A0101,100-cells.10x,mut20
0,31,peptide181,A0101,100-cells.10x,mut28
0,31,peptide96,A0101,100-cells.10x,mut19
0,31,peptide182,A0101,100-cells.10x,mut28
0,31,peptide89,A0101,100-cells.10x,mut15
0,31,peptide190,A0101,100-cells.10x,mut28
0,31,peptide129,A0101,100-cells.10x,mut33
0,31,peptide190,A0101,100-cells.10x,mut28
0,31,peptide83,A0101,100-cells.10x,mut15
0,32,peptide182,A0101,100-cells.10x,mut28
0,32,peptide6,A0101,100-cells.10x,mut20
0,32,peptide11,A0101,100-cells.10x,mut20
0,32,peptide132,A0101,100-cells.10x,mut33
0,32,peptide182,A0101,100-cells.10x,mut28
0,32,peptide6,A0101,100-cells.10x,mut20
0,32,peptide17,A0101,100-cells.10x,mut20
0,32,peptide191,A0101,100-cells.10x,mut28
0,32,peptide182,A0101,100-cells.10x,mut28
0,32,peptide77,A0101,100-cells.10x,mut15
0,32,peptide190,A0101,100-cells.10x,mut28
0,32,peptide84,A0101,100-cells.10x,mut15
0,32,peptide154,A0101,100-cells.10x,mut26
0,32,peptide10,A0101,100-cells.10x,mut20
0,32,peptide182,A0101,100-cells.10x,mut28
0,32,peptide18,A0101,100-cells.10x,mut20
0,32,peptide4,A0101,100-cells.10x,mut20
0,32,peptide182,A0101,100-cells.10x,mut28
0,32,peptide77,A0101,100-cells.10x,mut15
0,32,peptide143,A0101,100-cells.10x,mut33
0,32,peptide144,A0101,100-cells.10x,mut33
0,32,peptide182,A0101,100-cells.10x,mut28
0,32,peptide6,A0101,100-cells.10x,mut20
0,32,peptide182,A0101,100-cells.10x,mut28
0,32,peptide73,A0101,100-cells.10x,mut15
0,32,peptide89,A0101,100-cells.10x,mut15
0,32,peptide79,A0101,100-cells.10x,mut15
0,32,peptide182,A0101,100-cells.10x,mut28
0,32,peptide86,A0101,100-cells.10x,mut15
0,32,peptide7,A0101,100-cells.10x,mut20
0,32,peptide185,A0101,100-cells.10x,mut28
0,32,peptide182,A0101,100-cells.10x,mut28
0,33,peptide74,A0101,100-cells.10x,mut15
0,33,peptide86,A0101,100-cells.10x,mut15
0,33,peptide76,A0101,100-cells.10x,mut15
0,33,peptide105,A0101,100-cells.10x,mut19
0,33,peptide89,A0101,100-cells.10x,mut15
0,33,peptide105,A0101,100-cells.10x,mut19
0,33,peptide105,A0101,100-cells.10x,mut19
0,33,peptide88,A0101,100-cells.10x,mut15
0,33,peptide90,A0101,100-cells.10x,mut15
0,33,peptide79,A0101,100-cells.10x,mut15
0,33,peptide92,A0101,100-cells.10x,mut19
0,33,peptide100,A0101,100-cells.10x,mut19
0,33,peptide125,A0101,100-cells.10x,mut39
0,33,peptide92,A0101,100-cells.10x,mut19
0,33,peptide118,A0101,100-cells.10x,mut39
0,33,peptide92,A0101,100-cells.10x,mut19
0,33,peptide87,A0101,100-cells.10x,mut15
0,33,peptide92,A0101,100-cells.10x,mut19
0,33,peptide86,A0101,100-cells.10x,mut15
0,33,peptide89,A0101,100-cells.10x,mut15
0,33,peptide93,A0101,100-cells.10x,mut19
0,33,peptide89,A0101,100-cells.10x,mut15
0,33,peptide32,A0101,100-cells.10x,mut12
0,33,peptide116,A0101,100-cells.10x,mut39
0,33,peptide105,A0101,100-cells.10x,mut19
0,33,peptide79,A0101,100-cells.10x,mut15
0,33,peptide75,A0101,100-cells.10x,mut15
0,34,peptide89,A0101,100-cells.10x,mut15
0,34,peptide106,A0101,100-cells.10x,mut19
0,34,peptide7,A0101,100-cells.10x,mut20
0,34,peptide12,A0101,100-cells.10x,mut20
0,34,peptide129,A0101,100-cells.10x,mut33
0,34,peptide92,A0101,100-cells.10x,mut19
0,34,peptide190,A0101,100-cells.10x,mut28
0,34,peptide94,A0101,100-cells.10x,mut19
0,34,peptide89,A0101,100-cells.10x,mut15
0,34,peptide99,A0101,100-cells.10x,mut19
0,34,peptide10,A0101,100-cells.10x,mut20
0,34,peptide79,A0101,100-cells.10x,mut15
0,34,peptide104,A0101,100-cells.10x,mut19
0,34,peptide4,A0101,100-cells.10x,mut20
0,34,peptide6,A0101,100-cells.10x,mut20
0,34,peptide140,A0101,100-cells.10x,mut33
0,34,peptide94,A0101,100-cells.10x,mut19
0,34,peptide191,A0101,100-cells.10x,mut28
0,34,peptide87,A0101,100-cells.10x,mut15
0,34,peptide185,A0101,100-cells.10x,mut28
0,34,peptide6,A0101,100-cells.10x,mut20
0,34,peptide191,A0101,100-cells.10x,mut28
0,34,peptide190,A0101,100-cells.10x,mut28
0,34,peptide17,A0101,100-cells.10x,mut20
0,34,peptide198,A0101,100-cells.10x,mut28
0,34,peptide129,A0101,100-cells.10x,mut33
0,34,peptide196,A0101,100-cells.10x,mut28
0,34,peptide6,A0101,100-cells.10x,mut20
0,34,peptide92,A0101,100-cells.10x,mut19
0,34,peptide182,A0101,100-cells.10x,mut28
0,34,peptide191,A0101,100-cells.10x,mut28
0,34,peptide89,A0101,100-cells.10x,mut15
0,35,peptide74,A0101,100-cells.10x,mut15
0,35,peptide92,A0101,100-cells.10x,mut19
0,35,peptide191,A0101,100-cells.10x,mut28
0,35,peptide182,A0101,100-cells.10x,mut28
0,35,peptide92,A0101,100-cells.10x,mut19
0,35,peptide198,A0101,100-cells.10x,mut28
0,35,peptide11,A0101,100-cells.10x,mut20
0,35,peptide143,A0101,100-cells.10x,mut33
0,35,peptide127,A0101,100-cells.10x,mut33
0,35,peptide198,A0101,100-cells.10x,mut28
0,35,peptide105,A0101,100-cells.10x,mut19
0,35,peptide86,A0101,100-cells.10x,mut15
0,35,peptide74,A0101,100-cells.10x,mut15
0,35,peptide116,A0101,100-cells.10x,mut39
0,35,peptide190,A0101,100-cells.10x,mut28
0,35,peptide85,A0101,100-cells.10x,mut15
0,35,peptide74,A0101,100-cells.10x,mut15
0,35,peptide14,A0101,100-cells.10x,mut20
0,35,peptide105,A0101,100-cells.10x,mut19
0,35,peptide106,A0101,100-cells.10x,mut19
0,35,peptide86,A0101,100-cells.10x,mut15
0,35,peptide182,A0101,100-cells.10x,mut28
0,35,peptide79,A0101,100-cells.10x,mut15
0,35,peptide84,A0101,100-cells.10x,mut15
0,35,peptide116,A0101,100-cells.10x,mut39
0,35,peptide93,A0101,100-cells.10x,mut19
0,35,peptide77,A0101,100-cells.10x,mut15
0,35,peptide143,A0101,100-cells.10x,mut33
0,36,peptide118,A0101,100-cells.10x,mut39
0,36,peptide79,A0101,100-cells.10x,mut15
0,36,peptide89,A0101,100-cells.10x,mut15
0,36,peptide17,A0101,100-cells.10x,mut20
0,36,peptide10,A0101,100-cells.10x,mut20
0,36,peptide137,A0101,100-cells.10x,mut33
0,36,peptide129,A0101,100-cells.10x,mut33
0,36,peptide77,A0101,100-cells.10x,mut15
0,36,peptide118,A0101,100-cells.10x,mut39
0,36,peptide125,A0101,100-cells.10x,mut39
0,36,peptide129,A0101,100-cells.10x,mut33
0,36,peptide74,A0101,100-cells.10x,mut15
0,36,peptide75,A0101,100-cells.10x,mut15
0,36,peptide10,A0101,100-cells.10x,mut20
0,36,peptide77,A0101,100-cells.10x,mut15
0,36,peptide137,A0101,100-cells.10x,mut33
0,36,peptide11,A0101,100-cells.10x,mut20
0,36,peptide118,A0101,100-cells.10x,mut39
0,36,peptide14,A0101,100-cells.10x,mut20
0,36,peptide16,A0101,100-cells.10x,mut20
0,36,peptide75,A0101,100-cells.10x,mut15
0,36,peptide136,A0101,100-cells.10x,mut33
0,36,peptide112,A0101,100-cells.10x,mut39
0,36,peptide118,A0101,100-cells.10x,mut39
0,36,peptide89,A0101,100-cells.10x,mut15
0,36,peptide143,A0101,100-cells.10x,mut33
0,36,peptide76,A0101,100-cells.10x,mut15
0,36,peptide138,A0101,100-cells.10x,mut33
0,36,peptide6,A0101,100-cells.10x,mut20
0,36,peptide127,A0101,100-cells.10x,mut33
0,36,peptide122,A0101,100-cells.10x,mut39
0,37,peptide74,A0101,100-cells.10x,mut15
0,37,peptide89,A0101,100-cells.10x,mut15
0,37,peptide137,A0101,100-cells.10x,mut33
0,37,peptide89,A0101,100-cells.10x,mut15
0,37,peptide132,A0101,100-cells.10x,mut33
0,37,peptide73,A0101,100-cells.10x,mut15
0,37,peptide85,A0101,100-cells.10x,mut15
0,37,peptide80,A0101,100-cells.10x,mut15
0,37,peptide74,A0101,100-cells.10x,mut15
0,37,peptide137,A0101,100-cells.10x,mut33
0,37,peptide86,A0101,100-cells.10x,mut15
0,37,peptide85,A0101,100-cells.10x,mut15
0,37,peptide73,A0101,100-cells.10x,mut15
0,37,peptide35,A0101,100-cells.10x,mut12
0,37,peptide143,A0101,100-cells.10x,mut33
0,37,peptide129,A0101,100-cells.10x,mut33
0,37,peptide89,A0101,100-cells.10x,mut15
0,37,peptide143,A0101,100-cells.10x,mut33
0,37,peptide79,A0101,100-cells.10x,mut15
0,37,peptide85,A0101,100-cells.10x,mut15
0,37,peptide90,A0101,100-cells.10x,mut15
0,37,peptide85,A0101,100-cells.10x,mut15
0,37,peptide89,A0101,100-cells.10x,mut15
0,37,peptide83,A0101,100-cells.10x,mut15
0,37,peptide32,A0101,100-cells.10x,mut12
0,37,peptide86,A0101,100-cells.10x,mut15
0,38,peptide191,A0101,100-cells.10x,mut28
0,38,peptide182,A0101,100-cells.10x,mut28
0,38,peptide183,A0101,100-cells.10x,mut28
0,38,peptide105,A0101,100-cells.10x,mut19
0,38,peptide105,A0101,100-cells.10x,mut19
0,38,peptide191,A0101,100-cells.10x,mut28
0,38,peptide137,A0101,100-cells.10x,mut33
0,38,peptide97,A0101,100-cells.10x,mut19
0,38,peptide92,A0101,100-cells.10x,mut19
0,38,peptide92,A0101,100-cells.10x,mut19
0,38,peptide147,A0101,100-cells.10x,mut26
0,38,peptide99,A0101,100-cells.10x,mut19
0,38,peptide182,A0101,100-cells.10x,mut28
0,38,peptide92,A0101,100-cells.10x,mut19
0,38,peptide185,A0101,100-cells.10x,mut28
0,38,peptide182,A0101,100-cells.10x,mut28
0,38,peptide143,A0101,100-cells.10x,mut33
0,38,peptide132,A0101,100-cells.10x,mut33
0,38,peptide182,A0101,100-cells.10x,mut28
0,38,peptide144,A0101,100-cells.10x,mut33
0,38,peptide105,A0101,100-cells.10x,mut19
0,38,peptide193,A0101,100-cells.10x,mut28
0,38,peptide182,A0101,100-cells.10x,mut28
0,38,peptide105,A0101,100-cells.10x,mut19
0,38,peptide140,A0101,100-cells.10x,mut33
0,38,peptide129,A0101,100-cells.10x,mut33
0,38,peptide101,A0101,100-cells.10x,mut19
0,38,peptide106,A0101,100-cells.10x,mut19
0,38,peptide198,A0101,100-cells.10x,mut28
0,38,peptide182,A0101,100-cells.10x,mut28
0,38,peptide138,A0101,100-cells.10x,mut33
0,38,peptide105,A0101,100-cells.10x,mut19
0,38,peptide182,A0101,100-cells.10x,mut28
0,39,peptide122,A0101,100-cells.10x,mut39
0,39,peptide198,A0101,100-cells.10x,mut28
0,39,peptide92,A0101,100-cells.10x,mut19
0,39,peptide92,A0101,100-cells.10x,mut19
0,39,peptide105,A0101,100-cells.10x,mut19
0,39,peptide92,A0101,100-cells.10x,mut19
0,39,peptide100,A0101,100-cells.10x,mut19
0,39,peptide23,A0101,100-cells.10x,mut12
0,39,peptide106,A0101,100-cells.10x,mut19
0,39,peptide115,A0101,100-cells.10x,mut39
0,39,peptide93,A0101,100-cells.10x,mut19
0,39,peptide185,A0101,100-cells.10x,mut28
0,39,peptide92,A0101,100-cells.10x,mut19
0,39,peptide198,A0101,100-cells.10x,mut28
0,39,peptide99,A0101,100-cells.10x,mut19
0,39,peptide191,A0101,100-cells.10x,mut28
0,39,peptide190,A0101,100-cells.10x,mut28
0,39,peptide92,A0101,100-cells.10x,mut19
0,39,peptide92,A0101,100-cells.10x,mut19
0,39,peptide95,A0101,100-cells.10x,mut19
0,39,peptide185,A0101,100-cells.10x,mut28
0,39,peptide105,A0101,100-cells.10x,mut19
0,39,peptide198,A0101,100-cells.10x,mut28
0,40,peptide89,A0101,100-cells.10x,mut15
0,40,peptide96,A0101,100-cells.10x,mut19
0,40,peptide80,A0101,100-cells.10x,mut15
0,40,peptide92,A0101,100-cells.10x,mut19
0,40,peptide92,A0101,100-cells.10x,mut19
0,40,peptide89,A0101,100-cells.10x,mut15
0,40,peptide74,A0101,100-cells.10x,mut15
0,40,peptide196,A0101,100-cells.10x,mut28
0,40,peptide79,A0101,100-cells.10x,mut15
